VN2350062;J550093;2014;Van;TOYOTA;4RUNNER;SR5 62419;4;4000;;Bencina;Automatica;;;;Full;;11800000;266965
VN2350062;J550093;2015;Van;TOYOTA;4RUNNER;SR5 62419;4;4000;;Bencina;Automatica;;;;Full;;13440000;329682
VN2350063;J550088;2014;Van;TOYOTA;4RUNNER;SR5 LUJO 6210;4;4000;;Bencina;Automatica;;;;Full;;10660000;232765
VN2350064;J550089;2014;Van;TOYOTA;4RUNNER;SR5 LUJO 6220;4;4000;;Bencina;Automatica;;;;Full;;10950000;241465
VN2350071;J550096;2016;Van;TOYOTA;4RUNNER;LIMITED 6241;4;4000;;Bencina;Automatica;;;;Full;;17070000;474882
VN2350071;J550096;2017;Van;TOYOTA;4RUNNER;LIMITED 6241;4;4000;;Bencina;Automatica;;;;Full;;18990000;551682
VN2350071;J550096;2018;Van;TOYOTA;4RUNNER;LIMITED 6241;4;4000;;Bencina;Automatica;;;;Full;;21280000;652976
VN2350072;J550097;2016;Van;TOYOTA;4RUNNER;SR5 62440;4;4000;;Bencina;Automatica;;;;Full;;15870000;426882
VN2350072;J550097;2017;Van;TOYOTA;4RUNNER;SR5 62440;4;4000;;Bencina;Automatica;;;;Full;;17680000;499282
VN2350072;J550097;2018;Van;TOYOTA;4RUNNER;SR5 62440;4;4000;;Bencina;Automatica;;;;Full;;19770000;585026
VN2350073;J550095;2016;Van;TOYOTA;4RUNNER;SR5 LUJO 6240;4;4000;;Bencina;Automatica;;;;Full;;14540000;373682
VN2350073;J550095;2017;Van;TOYOTA;4RUNNER;SR5 LUJO 6240;4;4000;;Bencina;Automatica;;;;Full;;16240000;441682
VN2350073;J550095;2018;Van;TOYOTA;4RUNNER;SR5 LUJO 6240;4;4000;;Bencina;Automatica;;;;Full;;18090000;515682
SU2350035;S550010;2000;Suv;TOYOTA;ADVANTAGE;4WD;4;2000;;Bencina;Mecanica;;;;Full;;2840000;28400
SU2350035;S550010;2001;Suv;TOYOTA;ADVANTAGE;4WD;4;2000;;Bencina;Mecanica;;;;Full;;3100000;32988
SU2350035;S550010;2002;Suv;TOYOTA;ADVANTAGE;4WD;4;2000;;Bencina;Mecanica;;;;Full;;3310000;37188
SU2350035;S550010;2003;Suv;TOYOTA;ADVANTAGE;4WD;4;2000;;Bencina;Mecanica;;;;Full;;3470000;40388
SU2350035;S550010;2004;Suv;TOYOTA;ADVANTAGE;4WD;4;2000;;Bencina;Mecanica;;;;Full;;3670000;44388
